probe	geneid
3046647	445347
3046649	445347
3046651	445347
3046653	445347
3046655	445347
3031373	402483
3031375	402483
3639466	105370978
3759638	105371795
3871006	112724
3886274	101927200
3565450	729451
3245407	642517
3287493	642517
3288159	642517
3289019	642517
3390972	143903
4054612	100130417
3770962	85451
2535944	285191
3179816	65268
3352391	729173
3331077	101927120
2747307	729558
2673769	51447
3587203	100130857
2431881	388685
2432084	388685
3517589	100129884
3253068	387590
3267273	2869
2971918	285762
3734407	101928343
2796338	728175
2724707	399
3166990	286297
2703090	101928376
2376115	105371692
2892316	4835
2892318	4835
2892320	4835
2682335	285286
2415467	101926964
3747537	284191
2365549	117143
2365551	117143
2365553	117143
3882972	83658
3882978	83658
2809238	53918
3655354	440352
3655356	440352
3673277	440352
3568306	4522
2494143	100419920
3708582	374768
3069156	286009
3338702	100874198
3211716	100652913
3211719	100652913
2956174	221391
3635309	100133746
3364678	55553
2641174	285224
3074769	349160
2623378	101928999
3273976	282980
3607125	283738
2384558	677790
2442996	100505918
2443049	100505918
2443051	100505918
3828804	100996665
3437578	283352
3899753	100130264
3710218	100128560
2425089	730081
2640324	100862662
3048916	285957
2946454	285819
3370839	100507300
2938119	285766
2837853	285626
3839741	284369
2336762	105378732
3314304	100128830
2944266	101928519
3583396	283694
3583408	283694
3583427	283694
3583429	283694
3583431	283694
3675226	100130285
3024792	286023
3761835	101927207
3298501	101929624
3035106	115330
3961910	100129648
3770172	283982
2564864	645784
4038523	645784
3322854	100506540
3255663	100507470
2986401	285804
2986409	285804
2986411	285804
2986413	285804
2986415	285804
2986417	285804
2986421	285804
3820103	284385
2871550	101927078
3674036	101927817
3004766	285902
3004793	285902
3053312	285902
3219087	340512
2954460	5754
3840114	90321
2334862	100507423
3856624	7594
3856642	7594
4051546	100129722
3673666	339059
3946475	101927257
2841010	100288254
2803232	101929524
2702705	100996447
2732200	57619
4054942	441528
3346700	100288077
2635220	11148
2635222	11148
2493607	3321
2493629	3321
3277387	414196
2316137	9906
4042306	9906
3492095	103456507
3569978	105370550
3639750	100996663
2622313	29925
2954917	285857
3305418	100505890
3311546	399819
3936330	200298
3881975	101929698
3912632	100128310
3687217	107282092
3847046	645432
3653584	554206
2809307	257396
3599909	104472713
2439277	100505799
2507544	100507600
3907556	63935
2536933	102723927
4046678	102723927
3405343	80824
3405345	80824
2556599	101927438
3619544	283745
2950125	3120
2948648	401247
3907281	55861
2492245	400965
2536959	401044
3184991	158401
3184995	158401
3184997	158401
3847040	29128
3704662	197322
3513738	11260
2636265	100129297
2499156	3987
2491514	100996506
2562223	100996506
2562225	100996506
2783446	101929762
4044944	148362
4044947	148362
3704698	283861
3075554	92092
3265420	101927692
3962438	91695
2571793	572558
3208474	572558
2907401	401261
3720964	100287525
2630344	401074
2503595	254128
2555551	7514
3638852	400446
3984495	94121
3984497	94121
3438251	338797
3617025	100652857
3500411	283483
3300933	101927049
2804827	101929660
2940344	105374901
2857600	100509780
3814669	284241
3702843	727710
2394979	100129476
3024538	101928782
2737826	102723704
3034111	100506557
3715679	100506436
3701279	101928276
2636834	100131117
2897228	105374956
3691583	100505619
2586553	100130256
2839873	728095
2474462	100505624
2688381	151760
3996882	100507404
2646906	100507447
3504760	253832
2619461	348817
3475792	27198
3786762	8170
4052299	55206
3621572	161497
3621574	161497
3754213	101060376
2640079	403296
3084448	403296
3084731	403296
3122897	403296
3123122	403296
3015176	7586
3581587	100507437
3846159	100996351
3398368	170689
3030418	102723099
3800999	100128893
3707425	101927979
3008676	729438
2540978	100506474
2714126	401113
2757781	100130865
3691962	5934
3004527	644283
3907637	100128028
3552344	440200
2352732	100287722
2793945	105377538
3687813	100506928
3895876	54498
3895879	54498
3895881	54498
3234254	83860
3897840	728573
2468984	285148
2468986	285148
3081551	101927858
2781067	101929595
2517887	101927055
3087488	105379298
2536996	401045
3855770	100128429
3693075	100130817
3834306	101927931
2641828	100132207
2748491	54798
2484389	5966
3963921	642648
2849425	728178
2849429	728178
2505283	101927924
2676944	58515
3161259	79956
3328860	399886
2933295	79683
3570594	4293
3570597	4293
3959784	10369
4016263	114928
2745708	8467
2745710	8467
3239506	101929052
2998479	441124
3171902	441441
3051541	100507500
2542340	400945
2542365	400945
2513673	100506134
2946242	3077
2592260	2744
2592264	2744
4054058	389831
2712600	728609
3821545	7620
3444432	50840
3444434	50840
3717011	84282
3686880	100506735
3847536	828
3009786	619190
2658078	2257
3226779	56262
3773503	101928855
2953262	401260
3357344	729860
3399655	729860
3280015	102723166
3562582	101927351
2428597	643441
3726854	400604
3865968	100128107
3929621	100288432
3923147	400870
3974397	100506641
2353829	8458
2557367	644838
3974466	101927476
4000111	170082
2882386	101927134
3687331	253980
3687338	253980
3687340	253980
3667594	100506105
3901838	105372580
3874943	8760
3874945	8760
3874950	8760
3874947	8760
2421708	101927891
3756953	100505782
3756956	100505782
3756958	100505782
3721333	100505782
2823432	2241
3935120	100129027
2489157	55233
2861749	102724392
3551341	100129072
2735745	644248
2733159	100506035
3936437	100192420
2992533	100506178
3989037	101928969
3034191	100506585
2808180	153684
3601806	646748
2341144	100289178
2556556	9792
3648053	28955
3315098	100128697
2993975	8935
2382931	102723834
3420962	100885789
2951423	222663
2439611	100131825
3836812	57469
2989094	11014
3829517	100288860
3881818	23509
3881820	23509
3380647	399923
2512696	152687
2495001	400986
3180628	100507346
4050703	100507346
2954458	5754
3231241	651337
3206858	100288884
3884316	100287792
2441791	100505795
3692803	26077
3985697	340544
3208929	100507299
3377443	7542
2976294	100130476
3916290	400860
3620512	23339
3834670	100132272
3532778	400207
3270419	101927381
3101125	100130155
3101127	100130155
3101129	100130155
3137177	100505532
3425339	1848
2730009	105377267
3062302	401388
3166420	105376010
3080437	346547
3503262	100130463
2564258	654342
2564262	654342
2564264	654342
3010156	105375368
3010160	105375368
3938994	613
3033531	389602
3388296	100128386
2430103	101929099
3213584	100131068
3782237	729950
2848257	22948
3736555	100131000
2676467	375346
3439599	283357
2787367	100507639
4039837	388574
2390843	100505909
2986593	100505909
2538924	400941
3398474	103611081
2680418	9223
2546036	100129995
2611236	5894
3856171	105372310
2721587	100507930
3374588	101927204
3737838	100131242
3924541	8888
3724191	474170
4050756	6837
4050997	6837
3203299	100131180
2716238	100132874
3206669	100132874
3206753	100132874
4050289	100132874
3033336	644841
2835895	2196
2835897	2196
3772997	100133145
3403720	100128402
3014110	100128402
3228609	28
2699917	84107
3254311	105419997
2714570	10417
2388820	440742
2388834	440742
2388836	440742
3676943	645644
3739086	10966
2590442	3676
3589751	100129393
2728163	100506514
3491597	101926897
3089724	101929237
3103953	102216341
3103962	102216341
3620735	57519
3987346	5063
3987348	5063
3987350	5063
3987352	5063
3987354	5063
2317568	728716
3819072	100131801
3819074	100131801
2627467	9861
3743980	124637
3743983	124637
2694811	55764
3835256	342908
2929531	100507557
3945160	100131667
3717510	147172
3717512	147172
2726055	2560
3636511	105370931
2514595	6741
3970910	101928415
3970912	101928415
3970914	101928415
3955985	100129936
3665982	6560
3316981	387742
3727033	440446
3768213	101928045
2661780	101927394
3173460	150472
3173462	150472
3196026	150472
2607259	9855
2994778	100506497
2549952	400950
3051630	729732
3086658	729732
3086661	729732
3122885	729732
3123108	729732
2598391	646324
3230695	401563
3488445	100509894
3585080	100128714
3586121	727808
3079311	9311
3341516	100289388
2961006	101928489
2597944	100130451
3897356	100131208
2365198	100147773
2659447	100874214
3677421	100507419
3740688	5345
2518223	101927156
2725239	22998
2725241	22998
3343286	51501
3233521	3601
3233525	3601
3233527	3601
3561912	283547
3921421	150082
3848432	10908
3357573	729305
2793374	100506085
3929065	100128198
2536648	100129675
2905196	401258
3761854	4804
2359883	11000
3867656	94027
3867658	94027
3544092	5826
3544094	5826
3338876	100133306
2722474	101929199
2758556	441268
3122889	441268
3379239	441268
3443114	441268
2866202	645323
3241410	646034
3700859	105371352
4048425	441179
2595533	10152
2315288	101060680
2794274	101928509
3705381	9501
3521455	100289274
2489372	151534
3477993	100128276
3477995	100128276
3477997	100128276
3522716	102725509
3476245	101927415
4014650	1973
3854504	376497
3318835	100289019
3357197	100128239
2538039	6201
3967484	57502
3152730	100507056
3049437	730338
3649581	100505915
3649642	100505915
3649687	100505915
3649690	100505915
3654593	100505915
3655401	100505915
3655403	100505915
3655507	100505915
3655509	100505915
3656094	100505915
3681517	100505915
3681549	100505915
3682282	100505915
3686652	100505915
3440889	100129223
3916743	100996571
2386245	100506810
3913804	102723788
3619574	100505648
3556628	28518
3556630	28518
2549545	6546
2549547	6546
3378156	81876
3004606	100128885
2352547	102723919
2352551	102723919
3314904	100128127
3671842	100132344
2512391	4065
2675050	100129060
2437395	105371451
2437397	105371451
2437399	105371451
3241256	101929352
3846230	51343
3628379	105370854
3269844	728158
3627071	663
3285516	57209
3285518	57209
3618886	644766
2610202	442075
2971403	101927919
3522871	101927437
2374022	400800
2768821	51085
3078514	155054
3078516	155054
3078518	155054
3616418	26082
3898704	613266
3079151	101060717
3320040	100131820
3127515	57805
3127517	57805
3127519	57805
3086807	57604
2998023	100506776
2522541	60491
2522543	60491
2522545	60491
2748388	7097
3583159	441956
3925135	441956
3576055	100131878
3253397	100131132
3857233	100505851
4054949	389906
4054977	389906
4055104	389906
4055109	389906
4055807	389906
2886651	100128059
3714119	100129125
2544091	54454
3315886	100128001
3227360	445
2375407	10765
2891223	642316
3273846	642422
3339576	116985
3766007	9902
3035446	401296
3035450	401296
2545409	100129724
3437312	101927694
3004258	401357
2607749	27255
3596968	102724938
3596970	102724938
3034588	154822
3722642	284067
3254422	100130698
3254432	100130698
3254434	100130698
2391144	100506376
3272422	399829
3172137	100133036
3172139	100133036
3172141	100133036
3173214	100133036
2574611	100128699
3780786	732210
2662392	26140
2748668	166863
2748670	166863
2359173	441908
3697313	54768
3218413	101928550
3109481	401471
2536616	10494
2539337	100129581
3167581	730098
3573929	145508
3753919	400593
3753921	400593
3753879	400593
3421029	100507195
3478539	100130778
2818278	6228
3034123	105375614
3413423	643162
3513030	80183
3516439	80183
2738286	54848
3729356	100132197
3748360	100132197
3561799	400208
3138714	100505676
2489661	102724515
2575638	100131048
2780728	101929577
2445876	400797
2570798	400997
3869204	102238594
2477363	10153
2477365	10153
3159250	100287596
2493014	3514
2493016	3514
2493018	3514
2493020	3514
2493022	3514
2839754	101927969
2820432	100131066
3887969	105372645
3887974	105372645
3887976	105372645
2404918	79140
3874011	100288797
3438249	100128002
3215099	101927954
3806054	400649
2446126	730179
3596961	100128437
3768372	100130657
3171152	101927827
3171277	101927827
3171587	101927827
3206454	101927827
3206540	101927827
3319433	79608
2386521	2786
3581045	100131034
3817640	100131094
2900845	100507362
2900870	100507362
2900877	100507362
3675734	123787
3675736	123787
3675740	123787
3675742	123787
3675746	123787
3675748	123787
3675752	123787
3427282	374467
2713552	10016
2618662	9045
2986893	641737
3034962	641737
2914914	101928714
2914916	101928714
2964268	58528
2845681	100506688
3401174	100507424
3262580	119391
2945945	8418
3856871	101929124
2354999	100233156
3399868	400644
3780851	400644
3780872	400644
2796362	102723766
3835921	100533990
3665976	3931
3245301	253725
3794341	400658
3356069	4798
3356072	4798
3296850	283050
2607671	101927215
2342194	51086
2342206	51086
2607018	130916
2957782	101927136
2582817	100129029
3950172	400934
2550120	27436
2688804	100506621
3422378	729633
2495845	51263
2495847	51263
2495860	51263
2512375	4065
3393169	9159
3349828	7704
3349831	7704
2629900	23024
3981230	100132741
4012052	100132741
4012068	100132741
2870290	100652853
2870293	100652853
2870295	100652853
3689292	85415
3743694	9744
3275099	54906
3275102	54906
3275104	54906
3817538	100130930
2663090	132001
3377780	399909
3950440	79087
2843455	100128340
3997357	100128340
4033158	100128340
3643223	197335
3872368	90233
3630851	100129840
3358524	7106
3290775	220963
3290777	220963
3290779	220963
2464590	101928068
2464592	101928068
3971723	139411
3971725	139411
3645139	645644
3701349	3481
3005140	644619
3005149	644619
3587291	105370746
2479031	57504
